43	226	85.619469
47	247	85.627530
4	21	85.714286
45	236	85.805085
41	215	85.813953
37	194	85.824742
33	173	85.838150
29	152	85.855263
25	131	85.877863
46	241	85.892116
21	110	85.909091
38	199	85.929648
17	89	85.955056
47	246	85.975610
30	157	85.987261
43	225	86.000000
13	68	86.029412
48	251	86.055777
35	183	86.065574
22	115	86.086957
31	162	86.111111
40	209	86.124402
9	47	86.170213
41	214	86.214953
32	167	86.227545
23	120	86.250000
37	193	86.269430
14	73	86.301370
47	245	86.326531
33	172	86.337209
19	99	86.363636
43	224	86.383929
24	125	86.400000
29	151	86.423841
34	177	86.440678
39	203	86.453202
44	229	86.462882
49	255	86.470588
5	26	86.538462
46	239	86.610879
41	213	86.619718
36	187	86.631016
31	161	86.645963
26	135	86.666667
47	244	86.680328
21	109	86.697248
37	192	86.718750
16	83	86.746988
43	223	86.771300
27	140	86.785714
38	197	86.802030
49	254	86.811024
11	57	86.842105
39	202	86.881188
28	145	86.896552
45	233	86.909871
17	88	86.931818
40	207	86.956522
23	119	86.974790
29	150	87.000000
35	181	87.016575
41	212	87.028302
47	243	87.037037
6	31	87.096774
49	253	87.154150
43	222	87.162162
37	191	87.172775
31	160	87.187500
25	129	87.209302
44	227	87.224670
19	98	87.244898
32	165	87.272727
45	232	87.284483
13	67	87.313433
46	237	87.341772
33	170	87.352941
20	103	87.378641
47	242	87.396694
27	139	87.410072
34	175	87.428571
41	211	87.440758
48	247	87.449393
7	36	87.500000
43	221	87.556561
36	185	87.567568
29	149	87.583893
22	113	87.610619
37	190	87.631579
15	77	87.662338
38	195	87.692308
23	118	87.711864
31	159	87.735849
39	200	87.750000
47	241	87.759336
8	41	87.804878
49	251	87.848606
41	210	87.857143
33	169	87.869822
25	128	87.890625
42	215	87.906977
17	87	87.931034
43	220	87.954545
26	133	87.969925
35	179	87.988827
44	225	88.000000
9	46	88.043478
46	235	88.085106
37	189	88.095238
28	143	88.111888
47	240	88.125000
19	97	88.144330
48	245	88.163265
29	148	88.175676
39	199	88.190955
49	250	88.200000
10	51	88.235294
41	209	88.277512
31	158	88.291139
21	107	88.317757
32	163	88.343558
43	219	88.356164
11	56	88.392857
45	229	88.427948
34	173	88.439306
23	117	88.461538
35	178	88.483146
47	239	88.493724
12	61	88.524590
49	249	88.554217
37	188	88.563830
25	127	88.582677
38	193	88.601036
13	66	88.636364
40	203	88.669951
27	137	88.686131
41	208	88.701923
14	71	88.732394
43	218	88.761468
29	147	88.775510
44	223	88.789238
15	76	88.815789
46	233	88.841202
31	157	88.853503
47	238	88.865546
16	81	88.888889
49	248	88.911290
33	167	88.922156
50	253	88.932806
17	86	88.953488
35	177	88.983051
18	91	89.010989
37	187	89.037433
19	96	89.062500
39	197	89.086294
20	101	89.108911
41	207	89.130435
21	106	89.150943
43	217	89.170507
22	111	89.189189
45	227	89.207048
23	116	89.224138
47	237	89.240506
24	121	89.256198
49	247	89.271255
25	126	89.285714
26	131	89.312977
27	136	89.338235
28	141	89.361702
29	146	89.383562
30	151	89.403974
31	156	89.423077
32	161	89.440994
33	166	89.457831
34	171	89.473684
35	176	89.488636
36	181	89.502762
37	186	89.516129
38	191	89.528796
39	196	89.540816
40	201	89.552239
41	206	89.563107
42	211	89.573460
43	216	89.583333
44	221	89.592760
45	226	89.601770
46	231	89.610390
47	236	89.618644
48	241	89.626556
49	246	89.634146
50	251	89.641434
1	5	90.000000
51	254	90.354331
50	249	90.361446
49	244	90.368852
48	239	90.376569
47	234	90.384615
46	229	90.393013
45	224	90.401786
44	219	90.410959
43	214	90.420561
42	209	90.430622
41	204	90.441176
40	199	90.452261
39	194	90.463918
38	189	90.476190
37	184	90.489130
36	179	90.502793
35	174	90.517241
34	169	90.532544
33	164	90.548780
32	159	90.566038
31	154	90.584416
30	149	90.604027
29	144	90.625000
28	139	90.647482
27	134	90.671642
26	129	90.697674
51	253	90.711462
25	124	90.725806
49	243	90.740741
24	119	90.756303
47	233	90.772532
23	114	90.789474
45	223	90.807175
22	109	90.825688
43	213	90.845070
21	104	90.865385
41	203	90.886700
20	99	90.909091
39	193	90.932642
19	94	90.957447
37	183	90.983607
18	89	91.011236
35	173	91.040462
17	84	91.071429
50	247	91.093117
33	163	91.104294
49	242	91.115702
16	79	91.139241
47	232	91.163793
31	153	91.176471
46	227	91.189427
15	74	91.216216
44	217	91.244240
29	143	91.258741
43	212	91.273585
14	69	91.304348
41	202	91.336634
27	133	91.353383
40	197	91.370558
13	64	91.406250
51	251	91.434263
38	187	91.443850
25	123	91.463415
37	182	91.483516
49	241	91.493776
12	59	91.525424
47	231	91.558442
35	172	91.569767
23	113	91.592920
34	167	91.616766
45	221	91.628959
11	54	91.666667
43	211	91.706161
32	157	91.719745
21	103	91.747573
52	255	91.764706
31	152	91.776316
41	201	91.791045
51	250	91.800000
10	49	91.836735
49	240	91.875000
39	191	91.884817
29	142	91.901408
48	235	91.914894
19	93	91.935484
47	230	91.956522
28	137	91.970803
37	181	91.988950
46	225	92.000000
9	44	92.045455
44	215	92.093023
35	171	92.105263
26	127	92.125984
43	210	92.142857
17	83	92.168675
42	205	92.195122
25	122	92.213115
33	161	92.236025
41	200	92.250000
49	239	92.259414
8	39	92.307692
47	229	92.358079
39	190	92.368421
31	151	92.384106
23	112	92.410714
38	185	92.432432
15	73	92.465753
52	253	92.490119
37	180	92.500000
22	107	92.523364
51	248	92.540323
29	141	92.553191
36	175	92.571429
43	209	92.583732
50	243	92.592593
7	34	92.647059
48	233	92.703863
41	199	92.713568
34	165	92.727273
27	131	92.748092
47	228	92.763158
20	97	92.783505
33	160	92.812500
46	223	92.825112
13	63	92.857143
45	218	92.889908
32	155	92.903226
51	247	92.914980
19	92	92.934783
44	213	92.957746
25	121	92.975207
31	150	93.000000
37	179	93.016760
43	208	93.028846
49	237	93.037975
6	29	93.103448
47	227	93.171806
41	198	93.181818
35	169	93.195266
29	140	93.214286
52	251	93.227092
23	111	93.243243
40	193	93.264249
17	82	93.292683
45	217	93.317972
28	135	93.333333
39	188	93.351064
50	241	93.360996
11	53	93.396226
49	236	93.432203
38	183	93.442623
27	130	93.461538
43	207	93.478261
16	77	93.506494
53	255	93.529412
37	178	93.539326
21	101	93.564356
47	226	93.584071
26	125	93.600000
31	149	93.624161
36	173	93.641618
41	197	93.654822
46	221	93.665158
51	245	93.673469
5	24	93.750000
49	235	93.829787
44	211	93.838863
39	187	93.850267
34	163	93.865031
29	139	93.884892
53	254	93.897638
24	115	93.913043
43	206	93.932039
19	91	93.956044
52	249	93.975904
33	158	93.987342
47	225	94.000000
14	67	94.029851
51	244	94.057377
37	177	94.067797
23	110	94.090909
32	153	94.117647
41	196	94.132653
50	239	94.142259
9	43	94.186047
49	234	94.230769
40	191	94.240838
31	148	94.256757
53	253	94.268775
22	105	94.285714
35	167	94.311377
48	229	94.323144
13	62	94.354839
43	205	94.390244
30	143	94.405594
47	224	94.419643
17	81	94.444444
38	181	94.475138
21	100	94.500000
46	219	94.520548
25	119	94.537815
29	138	94.565217
33	157	94.585987
37	176	94.602273
41	195	94.615385
45	214	94.626168
49	233	94.635193
53	252	94.642857
4	19	94.736842
51	242	94.834711
47	223	94.843049
43	204	94.852941
39	185	94.864865
35	166	94.879518
31	147	94.897959
27	128	94.921875
50	237	94.936709
23	109	94.954128
42	199	94.974874
19	90	95.000000
53	251	95.019920
34	161	95.031056
49	232	95.043103
15	71	95.070423
41	194	95.103093
26	123	95.121951
37	175	95.142857
48	227	95.154185
11	52	95.192308
51	241	95.228216
40	189	95.238095
29	137	95.255474
47	222	95.270270
18	85	95.294118
43	203	95.320197
25	118	95.338983
32	151	95.364238
39	184	95.380435
46	217	95.391705
53	250	95.400000
7	33	95.454545
52	245	95.510204
45	212	95.518868
38	179	95.530726
31	146	95.547945
24	113	95.575221
41	193	95.595855
17	80	95.625000
44	207	95.652174
27	127	95.669291
37	174	95.689655
47	221	95.701357
10	47	95.744681
53	249	95.783133
43	202	95.792079
33	155	95.806452
23	108	95.833333
36	169	95.857988
49	230	95.869565
13	61	95.901639
42	197	95.939086
29	136	95.955882
45	211	95.971564
16	75	96.000000
51	239	96.025105
35	164	96.036585
54	253	96.047431
19	89	96.067416
41	192	96.093750
22	103	96.116505
47	220	96.136364
25	117	96.153846
53	248	96.169355
28	131	96.183206
31	145	96.206897
34	159	96.226415
37	173	96.242775
40	187	96.256684
43	201	96.268657
46	215	96.279070
49	229	96.288210
52	243	96.296296
3	14	96.428571
53	247	96.558704
50	233	96.566524
47	219	96.575342
44	205	96.585366
41	191	96.596859
38	177	96.610169
35	163	96.625767
32	149	96.644295
29	135	96.666667
26	121	96.694215
49	228	96.710526
23	107	96.728972
43	200	96.750000
20	93	96.774194
37	172	96.802326
54	251	96.812749
17	79	96.835443
48	223	96.860987
31	144	96.875000
45	209	96.889952
14	65	96.923077
53	246	96.951220
39	181	96.961326
25	116	96.982759
36	167	97.005988
47	218	97.018349
11	51	97.058824
52	241	97.095436
41	190	97.105263
30	139	97.122302
49	227	97.136564
19	88	97.159091
46	213	97.183099
27	125	97.200000
35	162	97.222222
43	199	97.236181
51	236	97.245763
8	37	97.297297
53	245	97.346939
45	208	97.355769
37	171	97.368421
29	134	97.388060
50	231	97.402597
21	97	97.422680
55	254	97.440945
34	157	97.452229
47	217	97.465438
13	60	97.500000
44	203	97.536946
31	143	97.552448
49	226	97.566372
18	83	97.590361
41	189	97.619048
23	106	97.641509
51	235	97.659574
28	129	97.674419
33	152	97.697368
38	175	97.714286
43	198	97.727273
48	221	97.737557
53	244	97.745902
5	23	97.826087
52	239	97.907950
47	216	97.916667
42	193	97.927461
37	170	97.941176
32	147	97.959184
27	124	97.983871
49	225	98.000000
22	101	98.019802
39	179	98.044693
17	78	98.076923
46	211	98.104265
29	133	98.120301
41	188	98.138298
53	243	98.148148
12	55	98.181818
55	252	98.214286
43	197	98.223350
31	142	98.239437
50	229	98.253275
19	87	98.275862
45	206	98.300971
26	119	98.319328
33	151	98.344371
40	183	98.360656
47	215	98.372093
54	247	98.380567
7	32	98.437500
51	233	98.497854
44	201	98.507463
37	169	98.520710
30	137	98.540146
53	242	98.553719
23	105	98.571429
39	178	98.595506
55	251	98.605578
16	73	98.630137
41	187	98.663102
25	114	98.684211
34	155	98.709677
43	196	98.724490
52	237	98.734177
9	41	98.780488
56	255	98.823529
47	214	98.831776
38	173	98.843931
29	132	98.863636
49	223	98.878924
20	91	98.901099
51	232	98.922414
31	141	98.936170
42	191	98.952880
53	241	98.962656
11	50	99.000000
46	209	99.043062
35	159	99.056604
24	109	99.082569
37	168	99.107143
50	227	99.118943
13	59	99.152542
54	245	99.183673
41	186	99.193548
28	127	99.212598
43	195	99.230769
15	68	99.264706
47	213	99.295775
32	145	99.310345
49	222	99.324324
17	77	99.350649
53	240	99.375000
36	163	99.386503
55	249	99.397590
19	86	99.418605
40	181	99.447514
21	95	99.473684
44	199	99.497487
23	104	99.519231
48	217	99.539171
25	113	99.557522
52	235	99.574468
27	122	99.590164
56	253	99.604743
29	131	99.618321
31	140	99.642857
33	149	99.664430
35	158	99.683544
37	167	99.700599
39	176	99.715909
41	185	99.729730
43	194	99.742268
45	203	99.753695
47	212	99.764151
49	221	99.773756
51	230	99.782609
53	239	99.790795
55	248	99.798387
2	9	100.000000
55	247	100.202429
53	238	100.210084
51	229	100.218341
49	220	100.227273
47	211	100.236967
45	202	100.247525
43	193	100.259067
41	184	100.271739
39	175	100.285714
37	166	100.301205
35	157	100.318471
33	148	100.337838
31	139	100.359712
29	130	100.384615
56	251	100.398406
27	121	100.413223
52	233	100.429185
25	112	100.446429
48	215	100.465116
23	103	100.485437
44	197	100.507614
21	94	100.531915
40	179	100.558659
19	85	100.588235
55	246	100.609756
36	161	100.621118
53	237	100.632911
17	76	100.657895
49	219	100.684932
32	143	100.699301
47	210	100.714286
15	67	100.746269
43	192	100.781250
28	125	100.800000
41	183	100.819672
54	241	100.829876
13	58	100.862069
50	223	100.896861
37	165	100.909091
24	107	100.934579
35	156	100.961538
46	205	100.975610
57	254	100.984252
11	49	101.020408
53	236	101.059322
42	187	101.069519
31	138	101.086957
51	227	101.101322
20	89	101.123596
49	218	101.146789
29	129	101.162791
38	169	101.183432
47	209	101.196172
56	249	101.204819
9	40	101.250000
52	231	101.298701
43	191	101.308901
34	151	101.324503
25	111	101.351351
41	182	101.373626
57	253	101.383399
16	71	101.408451
55	244	101.434426
39	173	101.445087
23	102	101.470588
53	235	101.489362
30	133	101.503759
37	164	101.524390
44	195	101.538462
51	226	101.548673
7	31	101.612903
54	239	101.673640
47	208	101.682692
40	177	101.694915
33	146	101.712329
26	115	101.739130
45	199	101.758794
19	84	101.785714
50	221	101.809955
31	137	101.824818
43	190	101.842105
55	243	101.851852
12	53	101.886792
53	234	101.923077
41	181	101.933702
29	128	101.953125
46	203	101.970443
17	75	102.000000
56	247	102.024291
39	172	102.034884
22	97	102.061856
49	216	102.083333
27	119	102.100840
32	141	102.127660
37	163	102.147239
42	185	102.162162
47	207	102.173913
52	229	102.183406
57	251	102.191235
5	22	102.272727
58	255	102.352941
53	233	102.360515
48	211	102.369668
43	189	102.380952
38	167	102.395210
33	145	102.413793
28	123	102.439024
51	224	102.455357
23	101	102.475248
41	180	102.500000
18	79	102.531646
49	215	102.558140
31	136	102.573529
44	193	102.590674
57	250	102.600000
13	57	102.631579
47	206	102.669903
34	149	102.684564
55	241	102.697095
21	92	102.717391
50	219	102.739726
29	127	102.755906
37	162	102.777778
45	197	102.791878
53	232	102.801724
8	35	102.857143
51	223	102.914798
43	188	102.925532
35	153	102.941176
27	118	102.966102
46	201	102.985075
19	83	103.012048
49	214	103.037383
30	131	103.053435
41	179	103.072626
52	227	103.083700
11	48	103.125000
58	253	103.162055
47	205	103.170732
36	157	103.184713
25	109	103.211009
39	170	103.235294
53	231	103.246753
14	61	103.278689
45	196	103.316327
31	135	103.333333
48	209	103.349282
17	74	103.378378
54	235	103.404255
37	161	103.416149
57	248	103.427419
20	87	103.448276
43	187	103.475936
23	100	103.500000
49	213	103.521127
26	113	103.539823
55	239	103.556485
29	126	103.571429
32	139	103.597122
35	152	103.618421
38	165	103.636364
41	178	103.651685
44	191	103.664921
47	204	103.676471
50	217	103.686636
53	230	103.695652
56	243	103.703704
3	13	103.846154
58	251	103.984064
55	238	103.991597
52	225	104.000000
49	212	104.009434
46	199	104.020101
43	186	104.032258
40	173	104.046243
37	160	104.062500
34	147	104.081633
31	134	104.104478
59	255	104.117647
28	121	104.132231
53	229	104.148472
25	108	104.166667
47	203	104.187192
22	95	104.210526
41	177	104.237288
19	82	104.268293
54	233	104.291845
35	151	104.304636
51	220	104.318182
16	69	104.347826
45	194	104.381443
29	125	104.400000
42	181	104.419890
55	237	104.430380
13	56	104.464286
49	211	104.502370
36	155	104.516129
59	254	104.527559
23	99	104.545455
56	241	104.564315
33	142	104.577465
43	185	104.594595
53	228	104.605263
10	43	104.651163
57	245	104.693878
47	202	104.702970
37	159	104.716981
27	116	104.741379
44	189	104.761905
17	73	104.794521
58	249	104.819277
41	176	104.829545
24	103	104.854369
55	236	104.872881
31	133	104.887218
38	163	104.907975
45	193	104.922280
52	223	104.932735
59	253	104.940711
7	30	105.000000
53	227	105.066079
46	197	105.076142
39	167	105.089820
32	137	105.109489
57	244	105.122951
25	107	105.140187
43	184	105.163043
18	77	105.194805
47	201	105.223881
29	124	105.241935
40	171	105.263158
51	218	105.275229
11	47	105.319149
59	252	105.357143
48	205	105.365854
37	158	105.379747
26	111	105.405405
41	175	105.428571
56	239	105.439331
15	64	105.468750
49	209	105.502392
34	145	105.517241
53	226	105.530973
19	81	105.555556
42	179	105.586592
23	98	105.612245
50	213	105.633803
27	115	105.652174
58	247	105.668016
31	132	105.681818
35	149	105.704698
39	166	105.722892
43	183	105.737705
47	200	105.750000
51	217	105.760369
55	234	105.769231
59	251	105.776892
4	17	105.882353
57	242	105.991736
53	225	106.000000
49	208	106.009615
45	191	106.020942
41	174	106.034483
37	157	106.050955
33	140	106.071429
29	123	106.097561
54	229	106.113537
25	106	106.132075
46	195	106.153846
21	89	106.179775
59	250	106.200000
38	161	106.211180
55	233	106.223176
17	72	106.250000
47	199	106.281407
30	127	106.299213
43	182	106.318681
56	237	106.329114
13	55	106.363636
48	203	106.403941
35	148	106.418919
57	241	106.431535
22	93	106.451613
53	224	106.473214
31	131	106.488550
40	169	106.508876
49	207	106.521739
58	245	106.530612
9	38	106.578947
59	249	106.626506
50	211	106.635071
41	173	106.647399
32	135	106.666667
55	232	106.681034
23	97	106.701031
60	253	106.719368
37	156	106.730769
51	215	106.744186
14	59	106.779661
47	198	106.818182
33	139	106.834532
52	219	106.849315
19	80	106.875000
43	181	106.906077
24	101	106.930693
53	223	106.950673
29	122	106.967213
34	143	106.993007
39	164	107.012195
44	185	107.027027
49	206	107.038835
54	227	107.048458
59	248	107.056452
5	21	107.142857
56	235	107.234043
51	214	107.242991
46	193	107.253886
41	172	107.267442
36	151	107.284768
31	130	107.307692
57	239	107.322176
26	109	107.339450
47	197	107.360406
21	88	107.386364
58	243	107.407407
37	155	107.419355
53	222	107.432432
16	67	107.462687
59	247	107.489879
43	180	107.500000
27	113	107.522124
38	159	107.547170
49	205	107.560976
60	251	107.569721
11	46	107.608696
61	255	107.647059
50	209	107.655502
39	163	107.668712
28	117	107.692308
45	188	107.712766
17	71	107.746479
57	238	107.773109
40	167	107.784431
23	96	107.812500
52	217	107.834101
29	121	107.851240
35	146	107.876712
41	171	107.894737
47	196	107.908163
53	221	107.918552
59	246	107.926829
6	25	108.000000
61	254	108.070866
55	229	108.078603
49	204	108.088235
43	179	108.100559
37	154	108.116883
31	129	108.139535
56	233	108.154506
25	104	108.173077
44	183	108.196721
19	79	108.227848
51	212	108.254717
32	133	108.270677
45	187	108.288770
58	241	108.298755
13	54	108.333333
59	245	108.367347
46	191	108.376963
33	137	108.394161
53	220	108.409091
20	83	108.433735
47	195	108.461538
27	112	108.482143
61	253	108.498024
34	141	108.510638
41	170	108.529412
48	199	108.542714
55	228	108.552632
7	29	108.620690
57	236	108.686441
50	207	108.695652
43	178	108.707865
36	149	108.724832
29	120	108.750000
51	211	108.767773
22	91	108.791209
59	244	108.811475
37	153	108.823529
52	215	108.837209
15	62	108.870968
53	219	108.904110
38	157	108.917197
61	252	108.928571
23	95	108.947368
54	223	108.968610
31	128	108.984375
39	161	109.006211
47	194	109.020619
55	227	109.030837
8	33	109.090909
57	235	109.148936
49	202	109.158416
41	169	109.171598
33	136	109.191176
58	239	109.205021
25	103	109.223301
42	173	109.248555
59	243	109.259259
17	70	109.285714
60	247	109.311741
43	177	109.322034
26	107	109.345794
61	251	109.362550
35	144	109.375000
44	181	109.392265
53	218	109.403670
62	255	109.411765
9	37	109.459459
55	226	109.513274
46	189	109.523810
37	152	109.539474
28	115	109.565217
47	193	109.585492
19	78	109.615385
48	197	109.644670
29	119	109.663866
39	160	109.687500
49	201	109.701493
59	242	109.710744
10	41	109.756098
61	250	109.800000
51	209	109.808612
41	168	109.821429
31	127	109.842520
52	213	109.859155
21	86	109.883721
53	217	109.907834
32	131	109.923664
43	176	109.943182
54	221	109.954751
11	45	110.000000
56	229	110.043668
45	184	110.054348
34	139	110.071942
57	233	110.085837
23	94	110.106383
58	237	110.126582
35	143	110.139860
47	192	110.156250
59	241	110.165975
12	49	110.204082
61	249	110.240964
49	200	110.250000
37	151	110.264901
62	253	110.276680
25	102	110.294118
38	155	110.322581
51	208	110.336538
13	53	110.377358
53	216	110.416667
40	163	110.429448
27	110	110.454545
41	167	110.479042
55	224	110.491071
14	57	110.526316
57	232	110.560345
43	175	110.571429
29	118	110.593220
44	179	110.614525
59	240	110.625000
15	61	110.655738
61	248	110.685484
46	187	110.695187
31	126	110.714286
47	191	110.732984
16	65	110.769231
49	199	110.804020
33	134	110.820896
50	203	110.837438
17	69	110.869565
52	211	110.900474
35	142	110.915493
53	215	110.930233
18	73	110.958904
55	223	110.986547
37	150	111.000000
56	227	111.013216
19	77	111.038961
58	235	111.063830
39	158	111.075949
59	239	111.087866
20	81	111.111111
61	247	111.133603
41	166	111.144578
62	251	111.155378
21	85	111.176471
43	174	111.206897
22	89	111.235955
45	182	111.263736
23	93	111.290323
47	190	111.315789
24	97	111.340206
49	198	111.363636
25	101	111.386139
51	206	111.407767
26	105	111.428571
53	214	111.448598
27	109	111.467890
55	222	111.486486
28	113	111.504425
57	230	111.521739
29	117	111.538462
59	238	111.554622
30	121	111.570248
61	246	111.585366
31	125	111.600000
63	254	111.614173
32	129	111.627907
33	133	111.654135
34	137	111.678832
35	141	111.702128
36	145	111.724138
37	149	111.744966
38	153	111.764706
39	157	111.783439
40	161	111.801242
41	165	111.818182
42	169	111.834320
43	173	111.849711
44	177	111.864407
45	181	111.878453
46	185	111.891892
47	189	111.904762
48	193	111.917098
49	197	111.928934
50	201	111.940299
51	205	111.951220
52	209	111.961722
53	213	111.971831
54	217	111.981567
55	221	111.990950
56	225	112.000000
57	229	112.008734
58	233	112.017167
59	237	112.025316
60	241	112.033195
61	245	112.040816
62	249	112.048193
63	253	112.055336
1	4	112.500000
64	255	112.941176
63	251	112.948207
62	247	112.955466
61	243	112.962963
60	239	112.970711
59	235	112.978723
58	231	112.987013
57	227	112.995595
56	223	113.004484
55	219	113.013699
54	215	113.023256
53	211	113.033175
52	207	113.043478
51	203	113.054187
50	199	113.065327
49	195	113.076923
48	191	113.089005
47	187	113.101604
46	183	113.114754
45	179	113.128492
44	175	113.142857
43	171	113.157895
42	167	113.173653
41	163	113.190184
40	159	113.207547
39	155	113.225806
38	151	113.245033
37	147	113.265306
36	143	113.286713
35	139	113.309353
34	135	113.333333
33	131	113.358779
32	127	113.385827
63	250	113.400000
31	123	113.414634
61	242	113.429752
30	119	113.445378
59	234	113.461538
29	115	113.478261
57	226	113.495575
28	111	113.513514
55	218	113.532110
27	107	113.551402
53	210	113.571429
26	103	113.592233
51	202	113.613861
25	99	113.636364
49	194	113.659794
24	95	113.684211
47	186	113.709677
23	91	113.736264
45	178	113.764045
22	87	113.793103
43	170	113.823529
64	253	113.833992
21	83	113.855422
62	245	113.877551
41	162	113.888889
61	241	113.900415
20	79	113.924051
59	233	113.948498
39	154	113.961039
58	229	113.973799
19	75	114.000000
56	221	114.027149
37	146	114.041096
55	217	114.055300
18	71	114.084507
53	209	114.114833
35	138	114.130435
52	205	114.146341
17	67	114.179104
50	197	114.213198
33	130	114.230769
49	193	114.248705
16	63	114.285714
63	248	114.314516
47	185	114.324324
31	122	114.344262
46	181	114.364641
61	240	114.375000
15	59	114.406780
59	232	114.439655
44	173	114.450867
29	114	114.473684
43	169	114.497041
57	224	114.508929
14	55	114.545455
55	216	114.583333
41	161	114.596273
27	106	114.622642
40	157	114.649682
53	208	114.663462
13	51	114.705882
64	251	114.741036
51	200	114.750000
38	149	114.765101
63	247	114.777328
25	98	114.795918
62	243	114.814815
37	145	114.827586
49	192	114.843750
61	239	114.853556
12	47	114.893617
59	231	114.935065
47	184	114.945652
35	137	114.963504
58	227	114.977974
23	90	115.000000
57	223	115.022422
34	133	115.037594
45	176	115.056818
56	219	115.068493
11	43	115.116279
65	254	115.157480
54	211	115.165877
43	168	115.178571
32	125	115.200000
53	207	115.217391
21	82	115.243902
52	203	115.270936
31	121	115.289256
41	160	115.312500
51	199	115.326633
61	238	115.336134
10	39	115.384615
59	230	115.434783
49	191	115.445026
39	152	115.460526
29	113	115.486726
48	187	115.508021
19	74	115.540541
47	183	115.573770
28	109	115.596330
65	253	115.612648
37	144	115.625000
46	179	115.642458
55	214	115.654206
64	249	115.662651
9	35	115.714286
62	241	115.767635
53	206	115.776699
44	171	115.789474
35	136	115.808824
61	237	115.822785
26	101	115.841584
43	167	115.868263
60	233	115.879828
17	66	115.909091
59	229	115.938865
42	163	115.950920
25	97	115.979381
58	225	116.000000
33	128	116.015625
41	159	116.037736
49	190	116.052632
57	221	116.063348
65	252	116.071429
8	31	116.129032
63	244	116.188525
55	213	116.197183
47	182	116.208791
39	151	116.225166
31	120	116.250000
54	209	116.267943
23	89	116.292135
61	236	116.313559
38	147	116.326531
53	205	116.341463
15	58	116.379310
52	201	116.417910
37	143	116.433566
59	228	116.447368
22	85	116.470588
51	197	116.497462
29	112	116.517857
65	251	116.533865
36	139	116.546763
43	166	116.566265
50	193	116.580311
57	220	116.590909
64	247	116.599190
7	27	116.666667
62	239	116.736402
55	212	116.745283
48	185	116.756757
41	158	116.772152
34	131	116.793893
61	235	116.808511
27	104	116.826923
47	181	116.850829
20	77	116.883117
53	204	116.911765
33	127	116.929134
46	177	116.949153
59	227	116.960352
13	50	117.000000
58	223	117.040359
45	173	117.052023
32	123	117.073171
51	196	117.091837
19	73	117.123288
63	242	117.148760
44	169	117.159763
25	96	117.187500
56	215	117.209302
31	119	117.226891
37	142	117.253521
43	165	117.272727
49	188	117.287234
55	211	117.298578
61	234	117.307692
6	23	117.391304
65	249	117.469880
59	226	117.477876
53	203	117.487685
47	180	117.500000
41	157	117.515924
35	134	117.537313
64	245	117.551020
29	111	117.567568
52	199	117.587940
23	88	117.613636
63	241	117.634855
40	153	117.647059
57	218	117.660550
17	65	117.692308
62	237	117.721519
45	172	117.732558
28	107	117.757009
39	149	117.785235
50	191	117.801047
61	233	117.811159
11	42	117.857143
60	229	117.903930
49	187	117.914439
38	145	117.931034
65	248	117.943548
27	103	117.961165
43	164	117.987805
59	225	118.000000
16	61	118.032787
53	202	118.069307
37	141	118.085106
58	221	118.099548
21	80	118.125000
47	179	118.156425
26	99	118.181818
57	217	118.202765
31	118	118.220339
67	255	118.235294
36	137	118.248175
41	156	118.269231
46	175	118.285714
51	194	118.298969
56	213	118.309859
61	232	118.318966
66	251	118.326693
5	19	118.421053
64	243	118.518519
59	224	118.526786
54	205	118.536585
49	186	118.548387
44	167	118.562874
39	148	118.581081
34	129	118.604651
63	239	118.619247
29	110	118.636364
53	201	118.656716
24	91	118.681319
67	254	118.700787
43	163	118.711656
62	235	118.723404
19	72	118.750000
52	197	118.781726
33	125	118.800000
47	178	118.820225
61	231	118.831169
14	53	118.867925
65	246	118.902439
51	193	118.911917
37	140	118.928571
60	227	118.942731
23	87	118.965517
55	208	118.990385
32	121	119.008264
41	155	119.032258
50	189	119.047619
59	223	119.058296
9	34	119.117647
67	253	119.169960
58	219	119.178082
49	185	119.189189
40	151	119.205298
31	117	119.230769
53	200	119.250000
22	83	119.277108
57	215	119.302326
35	132	119.318182
48	181	119.337017
61	230	119.347826
13	49	119.387755
56	211	119.431280
43	162	119.444444
30	113	119.469027
47	177	119.491525
64	241	119.502075
17	64	119.531250
55	207	119.565217
38	143	119.580420
59	222	119.594595
21	79	119.620253
67	252	119.642857
46	173	119.653179
25	94	119.680851
54	203	119.704433
29	109	119.724771
62	233	119.742489
33	124	119.758065
37	139	119.784173
41	154	119.805195
45	169	119.822485
49	184	119.836957
53	199	119.849246
57	214	119.859813
61	229	119.868996
65	244	119.877049
4	15	120.000000
67	251	120.119522
63	236	120.127119
59	221	120.135747
55	206	120.145631
51	191	120.157068
47	176	120.170455
43	161	120.186335
39	146	120.205479
35	131	120.229008
66	247	120.242915
31	116	120.258621
58	217	120.276498
27	101	120.297030
50	187	120.320856
23	86	120.348837
65	243	120.370370
42	157	120.382166
61	228	120.394737
19	71	120.422535
53	198	120.454545
34	127	120.472441
49	183	120.491803
64	239	120.502092
15	56	120.535714
56	209	120.574163
41	153	120.588235
67	250	120.600000
26	97	120.618557
63	235	120.638298
37	138	120.652174
48	179	120.670391
59	220	120.681818
11	41	120.731707
62	231	120.779221
51	190	120.789474
40	149	120.805369
29	108	120.833333
47	175	120.857143
65	242	120.867769
18	67	120.895522
61	227	120.925110
43	160	120.937500
68	253	120.948617
25	93	120.967742
